threshold, tp, fp, fn
1, 1, 0, 11
2, 2, 0, 10
3, 3, 0, 9
4, 4, 0, 8
5, 5, 0, 7
6, 6, 0, 6
7, 7, 0, 5
8, 8, 0, 4
9, 8, 1, 4
10, 8, 2, 4
15, 8, 7, 4
20, 8, 12, 4
25, 8, 17, 4
30, 8, 22, 4
35, 8, 27, 4
40, 8, 32, 4
45, 8, 37, 4
50, 8, 42, 4
55, 8, 47, 4
60, 8, 52, 4
65, 8, 57, 4
70, 8, 62, 4
75, 8, 67, 4
80, 8, 72, 4
85, 8, 77, 4
90, 8, 82, 4
95, 8, 87, 4
