threshold, tp, fp, fn
1, 1, 0, 12
2, 2, 0, 11
3, 3, 0, 10
4, 4, 0, 9
5, 5, 0, 8
6, 6, 0, 7
7, 7, 0, 6
8, 8, 0, 5
9, 8, 1, 5
10, 8, 2, 5
15, 8, 7, 5
20, 8, 12, 5
25, 8, 17, 5
30, 8, 22, 5
35, 8, 27, 5
40, 8, 32, 5
45, 8, 37, 5
50, 8, 42, 5
55, 8, 47, 5
60, 8, 52, 5
65, 8, 57, 5
70, 8, 62, 5
75, 8, 67, 5
80, 8, 72, 5
85, 8, 77, 5
90, 8, 82, 5
95, 8, 87, 5
