threshold, tp, fp, fn
1, 1, 0, 24
2, 2, 0, 23
3, 3, 0, 22
4, 4, 0, 21
5, 5, 0, 20
6, 5, 1, 20
7, 6, 1, 19
8, 7, 1, 18
9, 8, 1, 17
10, 9, 1, 16
15, 13, 2, 12
20, 14, 6, 11
25, 14, 11, 11
30, 14, 16, 11
35, 14, 21, 11
40, 14, 26, 11
45, 14, 31, 11
50, 14, 36, 11
55, 14, 41, 11
60, 14, 46, 11
65, 14, 51, 11
70, 14, 56, 11
75, 14, 61, 11
80, 14, 66, 11
85, 14, 71, 11
90, 14, 76, 11
95, 14, 81, 11
