threshold, tp, fp, fn
1, 1, 0, 17
2, 2, 0, 16
3, 3, 0, 15
4, 4, 0, 14
5, 5, 0, 13
6, 6, 0, 12
7, 7, 0, 11
8, 8, 0, 10
9, 8, 1, 10
10, 8, 2, 10
15, 9, 6, 9
20, 11, 9, 7
25, 11, 14, 7
30, 11, 19, 7
35, 11, 24, 7
40, 11, 29, 7
45, 11, 34, 7
50, 11, 39, 7
55, 11, 44, 7
60, 11, 49, 7
65, 11, 54, 7
70, 11, 59, 7
75, 11, 64, 7
80, 11, 69, 7
85, 11, 74, 7
90, 11, 79, 7
95, 11, 84, 7
