threshold, tp, fp, fn
1, 0, 1, 17
2, 1, 1, 16
3, 2, 1, 15
4, 3, 1, 14
5, 4, 1, 13
6, 5, 1, 12
7, 6, 1, 11
8, 7, 1, 10
9, 8, 1, 9
10, 8, 2, 9
15, 9, 6, 8
20, 9, 11, 8
25, 9, 16, 8
30, 9, 21, 8
35, 9, 26, 8
40, 9, 31, 8
45, 9, 36, 8
50, 9, 41, 8
55, 9, 46, 8
60, 9, 51, 8
65, 9, 56, 8
70, 9, 61, 8
75, 9, 66, 8
80, 10, 70, 7
85, 10, 75, 7
90, 10, 80, 7
95, 10, 85, 7
