threshold, tp, fp, fn
1, 0, 1, 21
2, 0, 2, 21
3, 1, 2, 20
4, 2, 2, 19
5, 3, 2, 18
6, 4, 2, 17
7, 5, 2, 16
8, 6, 2, 15
9, 7, 2, 14
10, 8, 2, 13
15, 10, 5, 11
20, 10, 10, 11
25, 11, 14, 10
30, 11, 19, 10
35, 12, 23, 9
40, 12, 28, 9
45, 12, 33, 9
50, 12, 38, 9
55, 12, 43, 9
60, 12, 48, 9
65, 12, 53, 9
70, 12, 58, 9
75, 12, 63, 9
80, 12, 68, 9
85, 12, 73, 9
90, 12, 78, 9
95, 12, 83, 9
