threshold, tp, fp, fn
1, 0, 1, 29
2, 1, 1, 28
3, 2, 1, 27
4, 3, 1, 26
5, 3, 2, 26
6, 4, 2, 25
7, 5, 2, 24
8, 6, 2, 23
9, 7, 2, 22
10, 8, 2, 21
15, 12, 3, 17
20, 12, 8, 17
25, 12, 13, 17
30, 12, 18, 17
35, 12, 23, 17
40, 12, 28, 17
45, 12, 33, 17
50, 13, 37, 16
55, 13, 42, 16
60, 13, 47, 16
65, 13, 52, 16
70, 13, 57, 16
75, 13, 62, 16
80, 13, 67, 16
85, 13, 72, 16
90, 13, 77, 16
95, 13, 82, 16
