threshold, tp, fp, fn
1, 1, 0, 24
2, 2, 0, 23
3, 3, 0, 22
4, 4, 0, 21
5, 4, 1, 21
6, 5, 1, 20
7, 6, 1, 19
8, 7, 1, 18
9, 8, 1, 17
10, 9, 1, 16
15, 11, 4, 14
20, 11, 9, 14
25, 11, 14, 14
30, 11, 19, 14
35, 11, 24, 14
40, 11, 29, 14
45, 11, 34, 14
50, 11, 39, 14
55, 11, 44, 14
60, 11, 49, 14
65, 11, 54, 14
70, 11, 59, 14
75, 11, 64, 14
80, 11, 69, 14
85, 11, 74, 14
90, 11, 79, 14
95, 11, 84, 14
