threshold, tp, fp, fn
1, 1, 0, 26
2, 2, 0, 25
3, 2, 1, 25
4, 3, 1, 24
5, 4, 1, 23
6, 4, 2, 23
7, 5, 2, 22
8, 6, 2, 21
9, 7, 2, 20
10, 8, 2, 19
15, 12, 3, 15
20, 12, 8, 15
25, 12, 13, 15
30, 12, 18, 15
35, 12, 23, 15
40, 12, 28, 15
45, 12, 33, 15
50, 12, 38, 15
55, 12, 43, 15
60, 12, 48, 15
65, 12, 53, 15
70, 12, 58, 15
75, 12, 63, 15
80, 12, 68, 15
85, 12, 73, 15
90, 12, 78, 15
95, 12, 83, 15
