threshold, tp, fp, fn
1, 1, 0, 38
2, 2, 0, 37
3, 3, 0, 36
4, 4, 0, 35
5, 5, 0, 34
6, 6, 0, 33
7, 7, 0, 32
8, 8, 0, 31
9, 9, 0, 30
10, 10, 0, 29
15, 13, 2, 26
20, 14, 6, 25
25, 14, 11, 25
30, 14, 16, 25
35, 14, 21, 25
40, 14, 26, 25
45, 14, 31, 25
50, 14, 36, 25
55, 15, 40, 24
60, 15, 45, 24
65, 15, 50, 24
70, 15, 55, 24
75, 15, 60, 24
80, 15, 65, 24
85, 15, 70, 24
90, 15, 75, 24
95, 15, 80, 24
