threshold, tp, fp, fn
1, 0, 1, 47
2, 1, 1, 46
3, 1, 2, 46
4, 2, 2, 45
5, 3, 2, 44
6, 4, 2, 43
7, 5, 2, 42
8, 6, 2, 41
9, 6, 3, 41
10, 7, 3, 40
15, 11, 4, 36
20, 14, 6, 33
25, 17, 8, 30
30, 17, 13, 30
35, 17, 18, 30
40, 17, 23, 30
45, 17, 28, 30
50, 17, 33, 30
55, 17, 38, 30
60, 17, 43, 30
65, 17, 48, 30
70, 17, 53, 30
75, 17, 58, 30
80, 17, 63, 30
85, 17, 68, 30
90, 17, 73, 30
95, 17, 78, 30
