threshold, tp, fp, fn
1, 0, 1, 50
2, 1, 1, 49
3, 1, 2, 49
4, 2, 2, 48
5, 2, 3, 48
6, 3, 3, 47
7, 4, 3, 46
8, 5, 3, 45
9, 6, 3, 44
10, 7, 3, 43
15, 12, 3, 38
20, 16, 4, 34
25, 18, 7, 32
30, 18, 12, 32
35, 18, 17, 32
40, 18, 22, 32
45, 18, 27, 32
50, 18, 32, 32
55, 18, 37, 32
60, 18, 42, 32
65, 18, 47, 32
70, 18, 52, 32
75, 18, 57, 32
80, 18, 62, 32
85, 18, 67, 32
90, 18, 72, 32
95, 18, 77, 32
