threshold, tp, fp, fn
1, 1, 0, 36
2, 2, 0, 35
3, 3, 0, 34
4, 4, 0, 33
5, 5, 0, 32
6, 6, 0, 31
7, 7, 0, 30
8, 8, 0, 29
9, 9, 0, 28
10, 10, 0, 27
15, 10, 5, 27
20, 10, 10, 27
25, 10, 15, 27
30, 10, 20, 27
35, 10, 25, 27
40, 10, 30, 27
45, 10, 35, 27
50, 10, 40, 27
55, 10, 45, 27
60, 10, 50, 27
65, 10, 55, 27
70, 10, 60, 27
75, 10, 65, 27
80, 10, 70, 27
85, 10, 75, 27
90, 10, 80, 27
95, 10, 85, 27
