threshold, tp, fp, fn
1, 1, 0, 49
2, 1, 1, 49
3, 2, 1, 48
4, 3, 1, 47
5, 4, 1, 46
6, 5, 1, 45
7, 6, 1, 44
8, 7, 1, 43
9, 7, 2, 43
10, 8, 2, 42
15, 13, 2, 37
20, 14, 6, 36
25, 14, 11, 36
30, 14, 16, 36
35, 14, 21, 36
40, 14, 26, 36
45, 14, 31, 36
50, 14, 36, 36
55, 14, 41, 36
60, 14, 46, 36
65, 14, 51, 36
70, 14, 56, 36
75, 14, 61, 36
80, 14, 66, 36
85, 14, 71, 36
90, 15, 75, 35
95, 15, 80, 35
