threshold, tp, fp, fn
1, 0, 1, 46
2, 1, 1, 45
3, 2, 1, 44
4, 3, 1, 43
5, 3, 2, 43
6, 4, 2, 42
7, 5, 2, 41
8, 6, 2, 40
9, 7, 2, 39
10, 8, 2, 38
15, 11, 4, 35
20, 11, 9, 35
25, 11, 14, 35
30, 11, 19, 35
35, 11, 24, 35
40, 11, 29, 35
45, 11, 34, 35
50, 11, 39, 35
55, 11, 44, 35
60, 11, 49, 35
65, 11, 54, 35
70, 11, 59, 35
75, 11, 64, 35
80, 11, 69, 35
85, 12, 73, 34
90, 12, 78, 34
95, 12, 83, 34
