threshold, tp, fp, fn
1, 1, 0, 46
2, 2, 0, 45
3, 3, 0, 44
4, 4, 0, 43
5, 5, 0, 42
6, 6, 0, 41
7, 7, 0, 40
8, 8, 0, 39
9, 9, 0, 38
10, 10, 0, 37
15, 11, 4, 36
20, 11, 9, 36
25, 11, 14, 36
30, 12, 18, 35
35, 12, 23, 35
40, 12, 28, 35
45, 12, 33, 35
50, 12, 38, 35
55, 12, 43, 35
60, 12, 48, 35
65, 12, 53, 35
70, 12, 58, 35
75, 12, 63, 35
80, 12, 68, 35
85, 12, 73, 35
90, 12, 78, 35
95, 12, 83, 35
