threshold, tp, fp, fn
1, 1, 0, 46
2, 2, 0, 45
3, 2, 1, 45
4, 3, 1, 44
5, 3, 2, 44
6, 4, 2, 43
7, 5, 2, 42
8, 5, 3, 42
9, 6, 3, 41
10, 7, 3, 40
15, 10, 5, 37
20, 10, 10, 37
25, 10, 15, 37
30, 10, 20, 37
35, 10, 25, 37
40, 10, 30, 37
45, 10, 35, 37
50, 10, 40, 37
55, 10, 45, 37
60, 10, 50, 37
65, 10, 55, 37
70, 10, 60, 37
75, 10, 65, 37
80, 10, 70, 37
85, 10, 75, 37
90, 11, 79, 36
95, 11, 84, 36
