threshold, tp, fp, fn
1, 1, 0, 47
2, 2, 0, 46
3, 3, 0, 45
4, 3, 1, 45
5, 4, 1, 44
6, 5, 1, 43
7, 6, 1, 42
8, 7, 1, 41
9, 8, 1, 40
10, 8, 2, 40
15, 10, 5, 38
20, 10, 10, 38
25, 10, 15, 38
30, 10, 20, 38
35, 11, 24, 37
40, 11, 29, 37
45, 11, 34, 37
50, 11, 39, 37
55, 11, 44, 37
60, 11, 49, 37
65, 11, 54, 37
70, 11, 59, 37
75, 11, 64, 37
80, 11, 69, 37
85, 11, 74, 37
90, 11, 79, 37
95, 11, 84, 37
