threshold, tp, fp, fn
1, 1, 0, 50
2, 2, 0, 49
3, 3, 0, 48
4, 4, 0, 47
5, 5, 0, 46
6, 6, 0, 45
7, 7, 0, 44
8, 8, 0, 43
9, 9, 0, 42
10, 10, 0, 41
15, 11, 4, 40
20, 11, 9, 40
25, 11, 14, 40
30, 11, 19, 40
35, 11, 24, 40
40, 11, 29, 40
45, 11, 34, 40
50, 11, 39, 40
55, 11, 44, 40
60, 11, 49, 40
65, 11, 54, 40
70, 11, 59, 40
75, 11, 64, 40
80, 11, 69, 40
85, 11, 74, 40
90, 11, 79, 40
95, 11, 84, 40
