threshold, tp, fp, fn
1, 1, 0, 47
2, 2, 0, 46
3, 3, 0, 45
4, 4, 0, 44
5, 5, 0, 43
6, 6, 0, 42
7, 7, 0, 41
8, 8, 0, 40
9, 9, 0, 39
10, 9, 1, 39
15, 10, 5, 38
20, 10, 10, 38
25, 10, 15, 38
30, 10, 20, 38
35, 10, 25, 38
40, 10, 30, 38
45, 10, 35, 38
50, 10, 40, 38
55, 10, 45, 38
60, 10, 50, 38
65, 10, 55, 38
70, 10, 60, 38
75, 10, 65, 38
80, 10, 70, 38
85, 10, 75, 38
90, 10, 80, 38
95, 10, 85, 38
